# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
19 -14 19 595652
20 -14 19 595652
21 -14 19 595652
22 -14 19 595652
23 -14 19 595652
24 -14 19 595652
25 -14 19 595652
26 -14 19 595652
27 -14 19 595652
28 -14 19 595652
29 -14 19 595652
30 -14 19 595652
31 -14 19 595652
16 -13 19 595652
17 -13 19 595652
18 -13 19 595652
19 -13 19 595652
20 -13 19 595652
21 -13 19 595652
22 -13 19 595652
23 -13 19 595652
24 -13 19 595652
25 -13 19 595652
26 -13 19 595652
27 -13 19 595652
28 -13 19 595652
29 -13 19 595652
30 -13 19 595652
31 -13 19 595652
16 -12 19 595652
17 -12 19 595652
18 -12 19 595652
19 -12 19 595652
20 -12 19 595652
21 -12 19 595652
22 -12 19 595652
23 -12 19 595652
24 -12 19 595652
25 -12 19 595652
26 -12 19 595652
27 -12 19 595652
28 -12 19 595652
29 -12 19 595652
30 -12 19 595652
31 -12 19 595652
16 -11 19 595652
17 -11 19 595652
18 -11 19 595652
19 -11 19 595652
20 -11 19 595652
21 -11 19 595652
22 -11 19 595652
23 -11 19 595652
24 -11 19 595652
25 -11 19 595652
26 -11 19 595652
27 -11 19 595652
28 -11 19 595652
29 -11 19 595652
30 -11 19 595652
31 -11 19 595652
16 -10 19 595652
17 -10 19 595652
18 -10 19 595652
19 -10 19 595652
20 -10 19 595652
21 -10 19 595652
22 -10 19 595652
23 -10 19 595652
24 -10 19 595652
25 -10 19 595652
26 -10 19 595652
27 -10 19 595652
28 -10 19 595652
29 -10 19 595652
30 -10 19 595652
31 -10 19 595652
16 -9 19 595652
17 -9 19 595652
18 -9 19 595652
19 -9 19 595652
20 -9 19 595652
21 -9 19 595652
22 -9 19 595652
23 -9 19 595652
24 -9 19 595652
25 -9 19 595652
26 -9 19 595652
27 -9 19 595652
28 -9 19 595652
29 -9 19 595652
30 -9 19 595652
31 -9 19 595652
16 -8 19 595652
17 -8 19 595652
18 -8 19 595652
19 -8 19 595652
20 -8 19 595652
21 -8 19 595652
22 -8 19 595652
23 -8 19 595652
24 -8 19 595652
25 -8 19 595652
26 -8 19 595652
27 -8 19 595652
28 -8 19 595652
29 -8 19 595652
30 -8 19 595652
31 -8 19 595652
16 -7 19 595652
17 -7 19 595652
18 -7 19 595652
19 -7 19 595652
20 -7 19 595652
21 -7 19 595652
22 -7 19 595652
23 -7 19 595652
24 -7 19 595652
25 -7 19 595652
26 -7 19 595652
27 -7 19 595652
28 -7 19 595652
29 -7 19 595652
30 -7 19 595652
31 -7 19 595652
16 -6 19 595652
17 -6 19 595652
18 -6 19 595652
19 -6 19 595652
20 -6 19 595652
21 -6 19 595652
22 -6 19 595652
23 -6 19 595652
24 -6 19 595652
25 -6 19 595652
26 -6 19 595652
27 -6 19 595652
28 -6 19 595652
29 -6 19 595652
30 -6 19 595652
31 -6 19 595652
16 -5 19 595652
17 -5 19 595652
18 -5 19 595652
19 -5 19 595652
20 -5 19 595652
21 -5 19 595652
22 -5 19 595652
23 -5 19 595652
24 -5 19 595652
25 -5 19 595652
26 -5 19 595652
27 -5 19 595652
28 -5 19 595652
29 -5 19 595652
30 -5 19 595652
31 -5 19 595652
16 -4 19 595652
17 -4 19 595652
18 -4 19 595652
19 -4 19 595652
20 -4 19 595652
21 -4 19 595652
22 -4 19 595652
23 -4 19 595652
24 -4 19 595652
25 -4 19 595652
26 -4 19 595652
27 -4 19 595652
28 -4 19 595652
29 -4 19 595652
30 -4 19 595652
31 -4 19 595652
16 -3 19 595652
17 -3 19 595652
18 -3 19 595652
19 -3 19 595652
20 -3 19 595652
21 -3 19 595652
22 -3 19 595652
23 -3 19 595652
24 -3 19 595652
25 -3 19 595652
26 -3 19 595652
27 -3 19 595652
28 -3 19 595652
29 -3 19 595652
30 -3 19 595652
31 -3 19 595652
16 -2 19 595652
17 -2 19 595652
18 -2 19 595652
19 -2 19 595652
20 -2 19 595652
21 -2 19 595652
22 -2 19 595652
23 -2 19 595652
24 -2 19 595652
25 -2 19 595652
26 -2 19 595652
27 -2 19 595652
28 -2 19 595652
29 -2 19 595652
30 -2 19 595652
31 -2 19 595652
16 -1 19 595652
17 -1 19 595652
18 -1 19 595652
19 -1 19 595652
20 -1 19 595652
21 -1 19 595652
22 -1 19 595652
23 -1 19 595652
24 -1 19 595652
25 -1 19 595652
26 -1 19 595652
27 -1 19 595652
28 -1 19 595652
29 -1 19 595652
30 -1 19 595652
31 -1 19 595652
16 -16 20 595652
17 -16 20 595652
18 -16 20 595652
19 -16 20 595652
20 -16 20 595652
21 -16 20 595652
22 -16 20 595652
23 -16 20 595652
24 -16 20 595652
25 -16 20 595652
26 -16 20 595652
27 -16 20 595652
28 -16 20 595652
29 -16 20 595652
30 -16 20 595652
31 -16 20 595652
16 -15 20 595652
17 -15 20 595652
18 -15 20 595652
19 -15 20 595652
20 -15 20 595652
21 -15 20 595652
22 -15 20 595652
23 -15 20 595652
24 -15 20 595652
25 -15 20 595652
26 -15 20 595652
27 -15 20 595652
28 -15 20 595652
29 -15 20 595652
30 -15 20 595652
31 -15 20 595652
16 -14 20 595652
17 -14 20 595652
18 -14 20 595652
19 -14 20 595652
20 -14 20 595652
21 -14 20 595652
22 -14 20 595652
23 -14 20 595652
24 -14 20 595652
25 -14 20 595652
26 -14 20 595652
27 -14 20 595652
28 -14 20 595652
29 -14 20 595652
30 -14 20 595652
31 -14 20 595652
16 -13 20 595652
17 -13 20 595652
18 -13 20 595652
19 -13 20 595652
20 -13 20 595652
21 -13 20 595652
22 -13 20 595652
23 -13 20 595652
24 -13 20 595652
25 -13 20 595652
26 -13 20 595652
27 -13 20 595652
28 -13 20 595652
29 -13 20 595652
30 -13 20 595652
31 -13 20 595652
16 -12 20 595652
17 -12 20 595652
18 -12 20 595652
19 -12 20 595652
20 -12 20 595652
21 -12 20 595652
22 -12 20 595652
23 -12 20 595652
24 -12 20 595652
25 -12 20 595652
26 -12 20 595652
27 -12 20 595652
28 -12 20 595652
29 -12 20 595652
30 -12 20 595652
31 -12 20 595652
16 -11 20 595652
17 -11 20 595652
18 -11 20 595652
19 -11 20 595652
20 -11 20 595652
21 -11 20 595652
22 -11 20 595652
23 -11 20 595652
24 -11 20 595652
25 -11 20 595652
26 -11 20 595652
27 -11 20 595652
28 -11 20 595652
29 -11 20 595652
30 -11 20 595652
31 -11 20 595652
16 -10 20 595652
17 -10 20 595652
18 -10 20 595652
19 -10 20 595652
20 -10 20 595652
21 -10 20 595652
22 -10 20 595652
23 -10 20 595652
24 -10 20 595652
25 -10 20 595652
26 -10 20 595652
27 -10 20 595652
28 -10 20 595652
29 -10 20 595652
30 -10 20 595652
31 -10 20 595652
16 -9 20 595652
17 -9 20 595652
18 -9 20 595652
19 -9 20 595652
20 -9 20 595652
21 -9 20 595652
22 -9 20 595652
23 -9 20 595652
24 -9 20 595652
25 -9 20 595652
26 -9 20 595652
27 -9 20 595652
28 -9 20 595652
29 -9 20 595652
30 -9 20 595652
31 -9 20 595652
16 -8 20 595652
17 -8 20 595652
18 -8 20 595652
19 -8 20 595652
20 -8 20 595652
21 -8 20 595652
22 -8 20 595652
23 -8 20 595652
24 -8 20 595652
25 -8 20 595652
26 -8 20 595652
27 -8 20 595652
28 -8 20 595652
29 -8 20 595652
30 -8 20 595652
31 -8 20 595652
16 -7 20 595652
17 -7 20 595652
18 -7 20 595652
19 -7 20 595652
20 -7 20 595652
21 -7 20 595652
22 -7 20 595652
23 -7 20 595652
24 -7 20 595652
25 -7 20 595652
26 -7 20 595652
27 -7 20 595652
28 -7 20 595652
29 -7 20 595652
30 -7 20 595652
31 -7 20 595652
16 -6 20 595652
17 -6 20 595652
18 -6 20 595652
19 -6 20 595652
20 -6 20 595652
21 -6 20 595652
22 -6 20 595652
23 -6 20 595652
24 -6 20 595652
25 -6 20 595652
26 -6 20 595652
27 -6 20 595652
28 -6 20 595652
29 -6 20 595652
30 -6 20 595652
31 -6 20 595652
16 -5 20 595652
17 -5 20 595652
18 -5 20 595652
19 -5 20 595652
20 -5 20 595652
21 -5 20 595652
22 -5 20 595652
23 -5 20 595652
24 -5 20 595652
25 -5 20 595652
26 -5 20 595652
27 -5 20 595652
28 -5 20 595652
29 -5 20 595652
30 -5 20 595652
31 -5 20 595652
16 -4 20 595652
17 -4 20 595652
18 -4 20 595652
19 -4 20 595652
20 -4 20 595652
21 -4 20 595652
22 -4 20 595652
23 -4 20 595652
24 -4 20 595652
25 -4 20 595652
26 -4 20 595652
27 -4 20 595652
28 -4 20 595652
29 -4 20 595652
30 -4 20 595652
31 -4 20 595652
16 -3 20 595652
17 -3 20 595652
18 -3 20 595652
19 -3 20 595652
20 -3 20 595652
21 -3 20 595652
22 -3 20 595652
23 -3 20 595652
24 -3 20 595652
25 -3 20 595652
26 -3 20 595652
27 -3 20 595652
28 -3 20 595652
29 -3 20 595652
30 -3 20 595652
31 -3 20 595652
16 -2 20 595652
17 -2 20 595652
18 -2 20 595652
19 -2 20 595652
20 -2 20 595652
21 -2 20 595652
22 -2 20 595652
23 -2 20 595652
24 -2 20 595652
25 -2 20 595652
26 -2 20 595652
27 -2 20 595652
28 -2 20 595652
29 -2 20 595652
30 -2 20 595652
31 -2 20 595652
16 -1 20 595652
17 -1 20 595652
18 -1 20 595652
19 -1 20 595652
20 -1 20 595652
21 -1 20 595652
22 -1 20 595652
23 -1 20 595652
24 -1 20 595652
25 -1 20 595652
26 -1 20 595652
27 -1 20 595652
28 -1 20 595652
29 -1 20 595652
30 -1 20 595652
31 -1 20 595652
16 -16 21 595652
17 -16 21 595652
18 -16 21 595652
19 -16 21 595652
20 -16 21 595652
21 -16 21 595652
22 -16 21 595652
23 -16 21 595652
24 -16 21 595652
25 -16 21 595652
26 -16 21 595652
27 -16 21 595652
28 -16 21 595652
29 -16 21 595652
30 -16 21 595652
31 -16 21 595652
16 -15 21 595652
17 -15 21 595652
18 -15 21 595652
19 -15 21 595652
20 -15 21 595652
21 -15 21 595652
22 -15 21 595652
23 -15 21 595652
24 -15 21 595652
25 -15 21 595652
26 -15 21 595652
27 -15 21 595652
28 -15 21 595652
29 -15 21 595652
30 -15 21 595652
31 -15 21 595652
16 -14 21 595652
17 -14 21 595652
18 -14 21 595652
19 -14 21 595652
20 -14 21 595652
21 -14 21 595652
22 -14 21 595652
23 -14 21 595652
24 -14 21 595652
25 -14 21 595652
26 -14 21 595652
27 -14 21 595652
28 -14 21 595652
29 -14 21 595652
30 -14 21 595652
31 -14 21 595652
16 -13 21 595652
17 -13 21 595652
18 -13 21 595652
19 -13 21 595652
20 -13 21 595652
21 -13 21 595652
22 -13 21 595652
23 -13 21 595652
24 -13 21 595652
25 -13 21 595652
26 -13 21 595652
27 -13 21 595652
28 -13 21 595652
29 -13 21 595652
30 -13 21 595652
31 -13 21 595652
16 -12 21 595652
17 -12 21 595652
18 -12 21 595652
19 -12 21 595652
20 -12 21 595652
21 -12 21 595652
22 -12 21 595652
23 -12 21 595652
24 -12 21 595652
25 -12 21 595652
26 -12 21 595652
27 -12 21 595652
28 -12 21 595652
29 -12 21 595652
30 -12 21 595652
31 -12 21 595652
16 -11 21 595652
17 -11 21 595652
18 -11 21 595652
19 -11 21 595652
20 -11 21 595652
21 -11 21 595652
22 -11 21 595652
23 -11 21 595652
24 -11 21 595652
25 -11 21 595652
26 -11 21 595652
27 -11 21 595652
28 -11 21 595652
29 -11 21 595652
30 -11 21 595652
31 -11 21 595652
16 -10 21 595652
17 -10 21 595652
18 -10 21 595652
19 -10 21 595652
20 -10 21 595652
21 -10 21 595652
22 -10 21 595652
23 -10 21 595652
24 -10 21 595652
25 -10 21 595652
26 -10 21 595652
27 -10 21 595652
28 -10 21 595652
29 -10 21 595652
30 -10 21 595652
31 -10 21 595652
16 -9 21 595652
17 -9 21 595652
18 -9 21 595652
19 -9 21 595652
20 -9 21 595652
21 -9 21 595652
22 -9 21 595652
23 -9 21 595652
24 -9 21 595652
25 -9 21 595652
26 -9 21 595652
27 -9 21 595652
28 -9 21 595652
29 -9 21 595652
30 -9 21 595652
31 -9 21 595652
16 -8 21 595652
17 -8 21 595652
18 -8 21 595652
19 -8 21 595652
20 -8 21 595652
21 -8 21 595652
22 -8 21 595652
23 -8 21 595652
24 -8 21 595652
25 -8 21 595652
26 -8 21 595652
27 -8 21 595652
28 -8 21 595652
29 -8 21 595652
30 -8 21 595652
31 -8 21 595652
16 -7 21 595652
17 -7 21 595652
18 -7 21 595652
19 -7 21 595652
20 -7 21 595652
21 -7 21 595652
22 -7 21 595652
23 -7 21 595652
24 -7 21 595652
25 -7 21 595652
26 -7 21 595652
27 -7 21 595652
28 -7 21 595652
29 -7 21 595652
30 -7 21 595652
31 -7 21 595652
16 -6 21 595652
17 -6 21 595652
18 -6 21 595652
19 -6 21 595652
20 -6 21 595652
21 -6 21 595652
22 -6 21 595652
23 -6 21 595652
24 -6 21 595652
25 -6 21 595652
26 -6 21 595652
27 -6 21 595652
28 -6 21 595652
29 -6 21 595652
30 -6 21 595652
31 -6 21 595652
16 -5 21 595652
17 -5 21 595652
18 -5 21 595652
19 -5 21 595652
20 -5 21 595652
21 -5 21 595652
22 -5 21 595652
23 -5 21 595652
24 -5 21 595652
25 -5 21 595652
26 -5 21 595652
27 -5 21 595652
28 -5 21 595652
29 -5 21 595652
30 -5 21 595652
31 -5 21 595652
16 -4 21 595652
17 -4 21 595652
18 -4 21 595652
19 -4 21 595652
20 -4 21 595652
21 -4 21 595652
22 -4 21 595652
23 -4 21 595652
24 -4 21 595652
25 -4 21 595652
26 -4 21 595652
27 -4 21 595652
28 -4 21 595652
29 -4 21 595652
30 -4 21 595652
31 -4 21 595652
16 -3 21 595652
17 -3 21 595652
18 -3 21 595652
19 -3 21 595652
20 -3 21 595652
21 -3 21 595652
22 -3 21 595652
23 -3 21 595652
24 -3 21 595652
25 -3 21 595652
26 -3 21 595652
27 -3 21 595652
28 -3 21 595652
29 -3 21 595652
30 -3 21 595652
31 -3 21 595652
16 -2 21 595652
17 -2 21 595652
18 -2 21 595652
19 -2 21 595652
20 -2 21 595652
21 -2 21 595652
22 -2 21 595652
23 -2 21 595652
24 -2 21 595652
25 -2 21 595652
26 -2 21 595652
27 -2 21 595652
28 -2 21 595652
29 -2 21 595652
30 -2 21 595652
31 -2 21 595652
16 -1 21 595652
17 -1 21 595652
18 -1 21 595652
19 -1 21 595652
20 -1 21 595652
21 -1 21 595652
22 -1 21 595652
23 -1 21 595652
24 -1 21 595652
25 -1 21 595652
26 -1 21 595652
27 -1 21 595652
28 -1 21 595652
29 -1 21 595652
30 -1 21 595652
31 -1 21 595652
16 -16 22 595652
17 -16 22 595652
18 -16 22 595652
19 -16 22 595652
20 -16 22 595652
21 -16 22 595652
22 -16 22 595652
23 -16 22 595652
24 -16 22 595652
25 -16 22 595652
26 -16 22 595652
27 -16 22 595652
28 -16 22 595652
29 -16 22 595652
30 -16 22 595652
31 -16 22 595652
16 -15 22 595652
17 -15 22 595652
18 -15 22 595652
19 -15 22 595652
20 -15 22 595652
21 -15 22 595652
22 -15 22 595652
23 -15 22 595652
24 -15 22 595652
25 -15 22 595652
26 -15 22 595652
27 -15 22 595652
28 -15 22 595652
29 -15 22 595652
30 -15 22 595652
31 -15 22 595652
16 -14 22 595652
17 -14 22 595652
18 -14 22 595652
19 -14 22 595652
20 -14 22 595652
21 -14 22 595652
22 -14 22 595652
23 -14 22 595652
24 -14 22 595652
25 -14 22 595652
26 -14 22 595652
27 -14 22 595652
28 -14 22 595652
29 -14 22 595652
30 -14 22 595652
31 -14 22 595652
16 -13 22 595652
17 -13 22 595652
18 -13 22 595652
19 -13 22 595652
20 -13 22 595652
21 -13 22 595652
22 -13 22 595652
23 -13 22 595652
24 -13 22 595652
25 -13 22 595652
26 -13 22 595652
27 -13 22 595652
28 -13 22 595652
29 -13 22 595652
30 -13 22 595652
31 -13 22 595652
16 -12 22 595652
17 -12 22 595652
18 -12 22 595652
19 -12 22 595652
20 -12 22 595652
21 -12 22 595652
22 -12 22 595652
23 -12 22 595652
24 -12 22 595652
25 -12 22 595652
26 -12 22 595652
27 -12 22 595652
28 -12 22 595652
29 -12 22 595652
30 -12 22 595652
31 -12 22 595652
16 -11 22 595652
17 -11 22 595652
18 -11 22 595652
19 -11 22 595652
20 -11 22 595652
21 -11 22 595652
22 -11 22 595652
23 -11 22 595652
24 -11 22 595652
25 -11 22 595652
26 -11 22 595652
27 -11 22 595652
28 -11 22 595652
29 -11 22 595652
30 -11 22 595652
31 -11 22 595652
16 -10 22 595652
17 -10 22 595652
18 -10 22 595652
19 -10 22 595652
20 -10 22 595652
21 -10 22 595652
22 -10 22 595652
23 -10 22 595652
24 -10 22 595652
25 -10 22 595652
26 -10 22 595652
27 -10 22 595652
28 -10 22 595652
29 -10 22 595652
30 -10 22 595652
31 -10 22 595652
16 -9 22 595652
17 -9 22 595652
18 -9 22 595652
19 -9 22 595652
20 -9 22 595652
21 -9 22 595652
22 -9 22 595652
23 -9 22 595652
24 -9 22 595652
25 -9 22 595652
26 -9 22 595652
27 -9 22 595652
28 -9 22 595652
29 -9 22 595652
30 -9 22 595652
31 -9 22 595652
16 -8 22 595652
17 -8 22 595652
18 -8 22 595652
19 -8 22 595652
20 -8 22 595652
21 -8 22 595652
22 -8 22 595652
23 -8 22 595652
24 -8 22 595652
25 -8 22 595652
26 -8 22 595652
27 -8 22 595652
28 -8 22 595652
29 -8 22 595652
30 -8 22 595652
31 -8 22 595652
16 -7 22 595652
17 -7 22 595652
18 -7 22 595652
19 -7 22 595652
20 -7 22 595652
21 -7 22 595652
22 -7 22 595652
23 -7 22 595652
24 -7 22 595652
25 -7 22 595652
26 -7 22 595652
27 -7 22 595652
28 -7 22 595652
29 -7 22 595652
30 -7 22 595652
31 -7 22 595652
16 -6 22 595652
17 -6 22 595652
18 -6 22 595652
19 -6 22 595652
20 -6 22 595652
21 -6 22 595652
22 -6 22 595652
23 -6 22 595652
24 -6 22 595652
25 -6 22 595652
26 -6 22 595652
27 -6 22 595652
28 -6 22 595652
29 -6 22 595652
30 -6 22 595652
31 -6 22 595652
16 -5 22 595652
17 -5 22 595652
18 -5 22 595652
19 -5 22 595652
20 -5 22 595652
21 -5 22 595652
22 -5 22 595652
23 -5 22 595652
24 -5 22 595652
25 -5 22 595652
26 -5 22 595652
27 -5 22 595652
28 -5 22 595652
29 -5 22 595652
30 -5 22 595652
31 -5 22 595652
16 -4 22 595652
17 -4 22 595652
18 -4 22 595652
19 -4 22 595652
20 -4 22 595652
21 -4 22 595652
22 -4 22 595652
23 -4 22 595652
24 -4 22 595652
25 -4 22 595652
26 -4 22 595652
27 -4 22 595652
28 -4 22 595652
29 -4 22 595652
30 -4 22 595652
31 -4 22 595652
16 -3 22 595652
17 -3 22 595652
18 -3 22 595652
19 -3 22 595652
20 -3 22 595652
21 -3 22 595652
22 -3 22 595652
23 -3 22 595652
24 -3 22 595652
25 -3 22 595652
26 -3 22 595652
27 -3 22 595652
28 -3 22 595652
29 -3 22 595652
30 -3 22 595652
31 -3 22 595652
16 -2 22 595652
17 -2 22 595652
18 -2 22 595652
19 -2 22 595652
20 -2 22 595652
21 -2 22 595652
22 -2 22 595652
23 -2 22 595652
24 -2 22 595652
25 -2 22 595652
26 -2 22 595652
27 -2 22 595652
28 -2 22 595652
29 -2 22 595652
30 -2 22 595652
31 -2 22 595652
16 -1 22 595652
17 -1 22 595652
18 -1 22 595652
19 -1 22 595652
20 -1 22 595652
21 -1 22 595652
22 -1 22 595652
23 -1 22 595652
24 -1 22 595652
25 -1 22 595652
26 -1 22 595652
27 -1 22 595652
28 -1 22 595652
29 -1 22 595652
30 -1 22 595652
31 -1 22 595652
16 -16 23 595652
17 -16 23 595652
18 -16 23 595652
19 -16 23 595652
20 -16 23 595652
21 -16 23 595652
22 -16 23 595652
23 -16 23 595652
24 -16 23 595652
25 -16 23 595652
26 -16 23 595652
27 -16 23 595652
28 -16 23 595652
29 -16 23 595652
30 -16 23 595652
31 -16 23 595652
16 -15 23 595652
17 -15 23 595652
18 -15 23 595652
19 -15 23 595652
20 -15 23 595652
21 -15 23 595652
22 -15 23 595652
23 -15 23 595652
24 -15 23 595652
25 -15 23 595652
26 -15 23 595652
27 -15 23 595652
28 -15 23 595652
29 -15 23 595652
30 -15 23 595652
31 -15 23 595652
16 -14 23 595652
17 -14 23 595652
18 -14 23 595652
19 -14 23 595652
20 -14 23 595652
21 -14 23 595652
22 -14 23 595652
23 -14 23 595652
24 -14 23 595652
25 -14 23 595652
26 -14 23 595652
27 -14 23 595652
28 -14 23 595652
29 -14 23 595652
30 -14 23 595652
31 -14 23 595652
16 -13 23 595652
17 -13 23 595652
18 -13 23 595652
19 -13 23 595652
20 -13 23 595652
21 -13 23 595652
22 -13 23 595652
23 -13 23 595652
24 -13 23 595652
25 -13 23 595652
26 -13 23 595652
27 -13 23 595652
28 -13 23 595652
29 -13 23 595652
30 -13 23 595652
31 -13 23 595652
16 -12 23 595652
17 -12 23 595652
18 -12 23 595652
19 -12 23 595652
20 -12 23 595652
21 -12 23 595652
22 -12 23 595652
23 -12 23 595652
24 -12 23 595652
25 -12 23 595652
26 -12 23 595652
27 -12 23 595652
28 -12 23 595652
29 -12 23 595652
30 -12 23 595652
31 -12 23 595652
16 -11 23 595652
17 -11 23 595652
18 -11 23 595652
19 -11 23 595652
20 -11 23 595652
21 -11 23 595652
22 -11 23 595652
23 -11 23 595652
24 -11 23 595652
25 -11 23 595652
26 -11 23 595652
27 -11 23 595652
28 -11 23 595652
29 -11 23 595652
30 -11 23 595652
31 -11 23 595652
16 -10 23 595652
17 -10 23 595652
18 -10 23 595652
19 -10 23 595652
20 -10 23 595652
21 -10 23 595652
22 -10 23 595652
23 -10 23 595652
24 -10 23 595652
25 -10 23 595652
26 -10 23 595652
27 -10 23 595652
28 -10 23 595652
29 -10 23 595652
30 -10 23 595652
31 -10 23 595652
16 -9 23 595652
17 -9 23 595652
18 -9 23 595652
19 -9 23 595652
20 -9 23 595652
21 -9 23 595652
22 -9 23 595652
23 -9 23 595652
24 -9 23 595652
25 -9 23 595652
26 -9 23 595652
27 -9 23 595652
28 -9 23 595652
29 -9 23 595652
30 -9 23 595652
31 -9 23 595652
16 -8 23 595652
17 -8 23 595652
18 -8 23 595652
19 -8 23 595652
20 -8 23 595652
21 -8 23 595652
22 -8 23 595652
23 -8 23 595652
24 -8 23 595652
25 -8 23 595652
26 -8 23 595652
27 -8 23 595652
28 -8 23 595652
29 -8 23 595652
30 -8 23 595652
31 -8 23 595652
16 -7 23 595652
17 -7 23 595652
18 -7 23 595652
19 -7 23 595652
20 -7 23 595652
21 -7 23 595652
22 -7 23 595652
23 -7 23 595652
24 -7 23 595652
25 -7 23 595652
26 -7 23 595652
27 -7 23 595652
28 -7 23 595652
29 -7 23 595652
30 -7 23 595652
31 -7 23 595652
16 -6 23 595652
17 -6 23 595652
18 -6 23 595652
19 -6 23 595652
20 -6 23 595652
21 -6 23 595652
22 -6 23 595652
23 -6 23 595652
24 -6 23 595652
25 -6 23 595652
26 -6 23 595652
27 -6 23 595652
28 -6 23 595652
29 -6 23 595652
30 -6 23 595652
31 -6 23 595652
16 -5 23 595652
17 -5 23 595652
18 -5 23 595652
19 -5 23 595652
20 -5 23 595652
21 -5 23 595652
22 -5 23 595652
23 -5 23 595652
24 -5 23 595652
25 -5 23 595652
26 -5 23 595652
27 -5 23 595652
28 -5 23 595652
29 -5 23 595652
30 -5 23 595652
31 -5 23 595652
16 -4 23 595652
17 -4 23 595652
18 -4 23 595652
19 -4 23 595652
20 -4 23 595652
21 -4 23 595652
22 -4 23 595652
23 -4 23 595652
24 -4 23 595652
25 -4 23 595652
26 -4 23 595652
27 -4 23 595652
28 -4 23 595652
29 -4 23 595652
30 -4 23 595652
31 -4 23 595652
16 -3 23 595652
17 -3 23 595652
18 -3 23 595652
19 -3 23 595652
20 -3 23 595652
21 -3 23 595652
22 -3 23 595652
23 -3 23 595652
24 -3 23 595652
25 -3 23 595652
26 -3 23 595652
27 -3 23 595652
28 -3 23 595652
29 -3 23 595652
30 -3 23 595652
31 -3 23 595652
16 -2 23 595652
17 -2 23 595652
18 -2 23 595652
19 -2 23 595652
20 -2 23 595652
21 -2 23 595652
22 -2 23 595652
23 -2 23 595652
24 -2 23 595652
25 -2 23 595652
26 -2 23 595652
27 -2 23 595652
28 -2 23 595652
29 -2 23 595652
30 -2 23 595652
31 -2 23 595652
16 -1 23 595652
17 -1 23 595652
18 -1 23 595652
19 -1 23 595652
20 -1 23 595652
21 -1 23 595652
22 -1 23 595652
23 -1 23 595652
24 -1 23 595652
25 -1 23 595652
26 -1 23 595652
27 -1 23 595652
28 -1 23 595652
29 -1 23 595652
30 -1 23 595652
31 -1 23 595652
16 -16 24 595652
17 -16 24 595652
18 -16 24 595652
19 -16 24 595652
20 -16 24 595652
21 -16 24 595652
22 -16 24 595652
23 -16 24 595652
24 -16 24 595652
25 -16 24 595652
26 -16 24 595652
27 -16 24 595652
28 -16 24 595652
29 -16 24 595652
30 -16 24 595652
31 -16 24 595652
16 -15 24 595652
17 -15 24 595652
18 -15 24 595652
19 -15 24 595652
20 -15 24 595652
21 -15 24 595652
22 -15 24 595652
23 -15 24 595652
24 -15 24 595652
25 -15 24 595652
26 -15 24 595652
27 -15 24 595652
28 -15 24 595652
29 -15 24 595652
30 -15 24 595652
31 -15 24 595652
16 -14 24 595652
17 -14 24 595652
18 -14 24 595652
19 -14 24 595652
20 -14 24 595652
21 -14 24 595652
22 -14 24 595652
23 -14 24 595652
24 -14 24 595652
25 -14 24 595652
26 -14 24 595652
27 -14 24 595652
28 -14 24 595652
29 -14 24 595652
30 -14 24 595652
31 -14 24 595652
16 -13 24 595652
17 -13 24 595652
18 -13 24 595652
19 -13 24 595652
20 -13 24 595652
21 -13 24 595652
22 -13 24 595652
23 -13 24 595652
24 -13 24 595652
25 -13 24 595652
26 -13 24 595652
27 -13 24 595652
28 -13 24 595652
29 -13 24 595652
30 -13 24 595652
31 -13 24 595652
16 -12 24 595652
17 -12 24 595652
18 -12 24 595652
19 -12 24 595652
20 -12 24 595652
21 -12 24 595652
22 -12 24 595652
23 -12 24 595652
24 -12 24 595652
25 -12 24 595652
26 -12 24 595652
27 -12 24 595652
28 -12 24 595652
29 -12 24 595652
30 -12 24 595652
31 -12 24 595652
16 -11 24 595652
17 -11 24 595652
18 -11 24 595652
19 -11 24 595652
20 -11 24 595652
21 -11 24 595652
22 -11 24 595652
23 -11 24 595652
24 -11 24 595652
25 -11 24 595652
26 -11 24 595652
27 -11 24 595652
28 -11 24 595652
29 -11 24 595652
30 -11 24 595652
31 -11 24 595652
16 -10 24 595652
17 -10 24 595652
18 -10 24 595652
19 -10 24 595652
20 -10 24 595652
21 -10 24 595652
22 -10 24 595652
23 -10 24 595652
24 -10 24 595652
25 -10 24 595652
26 -10 24 595652
27 -10 24 595652
28 -10 24 595652
29 -10 24 595652
30 -10 24 595652
31 -10 24 595652
16 -9 24 595652
17 -9 24 595652
18 -9 24 595652
19 -9 24 595652
20 -9 24 595652
21 -9 24 595652
22 -9 24 595652
23 -9 24 595652
24 -9 24 595652
25 -9 24 595652
26 -9 24 595652
27 -9 24 595652
28 -9 24 595652
29 -9 24 595652
30 -9 24 595652
31 -9 24 595652
16 -8 24 595652
17 -8 24 595652
18 -8 24 595652
19 -8 24 595652
20 -8 24 595652
21 -8 24 595652
22 -8 24 595652
23 -8 24 595652
24 -8 24 595652
25 -8 24 595652
26 -8 24 595652
27 -8 24 595652
28 -8 24 595652
29 -8 24 595652
30 -8 24 595652
31 -8 24 595652
16 -7 24 595652
17 -7 24 595652
18 -7 24 595652
19 -7 24 595652
20 -7 24 595652
21 -7 24 595652
22 -7 24 595652
