# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-7 47 0 595652
-6 47 0 595652
-5 47 0 595652
-4 47 0 595652
-3 47 0 595652
-2 47 0 595652
-1 47 0 595652
-16 32 1 595652
-15 32 1 595652
-14 32 1 595652
-13 32 1 595652
-12 32 1 595652
-11 32 1 595652
-10 32 1 595652
-9 32 1 595652
-8 32 1 595652
-7 32 1 595652
-6 32 1 595652
-5 32 1 595652
-4 32 1 595652
-3 32 1 595652
-2 32 1 595652
-1 32 1 595652
-16 33 1 595652
-15 33 1 595652
-14 33 1 595652
-13 33 1 595652
-12 33 1 595652
-11 33 1 595652
-10 33 1 595652
-9 33 1 595652
-8 33 1 595652
-7 33 1 595652
-6 33 1 595652
-5 33 1 595652
-4 33 1 595652
-3 33 1 595652
-2 33 1 595652
-1 33 1 595652
-16 34 1 595652
-15 34 1 595652
-14 34 1 595652
-13 34 1 595652
-12 34 1 595652
-11 34 1 595652
-10 34 1 595652
-9 34 1 595652
-8 34 1 595652
-7 34 1 595652
-6 34 1 595652
-5 34 1 595652
-4 34 1 595652
-3 34 1 595652
-2 34 1 595652
-1 34 1 595652
-16 35 1 595652
-15 35 1 595652
-14 35 1 595652
-13 35 1 595652
-12 35 1 595652
-11 35 1 595652
-10 35 1 595652
-9 35 1 595652
-8 35 1 595652
-7 35 1 595652
-6 35 1 595652
-5 35 1 595652
-4 35 1 595652
-3 35 1 595652
-2 35 1 595652
-1 35 1 595652
-16 36 1 595652
-15 36 1 595652
-14 36 1 595652
-13 36 1 595652
-12 36 1 595652
-11 36 1 595652
-10 36 1 595652
-9 36 1 595652
-8 36 1 595652
-7 36 1 595652
-6 36 1 595652
-5 36 1 595652
-4 36 1 595652
-3 36 1 595652
-2 36 1 595652
-1 36 1 595652
-16 37 1 595652
-15 37 1 595652
-14 37 1 595652
-13 37 1 595652
-12 37 1 595652
-11 37 1 595652
-10 37 1 595652
-9 37 1 595652
-8 37 1 595652
-7 37 1 595652
-6 37 1 595652
-5 37 1 595652
-4 37 1 595652
-3 37 1 595652
-2 37 1 595652
-1 37 1 595652
-16 38 1 595652
-15 38 1 595652
-14 38 1 595652
-13 38 1 595652
-12 38 1 595652
-11 38 1 595652
-10 38 1 595652
-9 38 1 595652
-8 38 1 595652
-7 38 1 595652
-6 38 1 595652
-5 38 1 595652
-4 38 1 595652
-3 38 1 595652
-2 38 1 595652
-1 38 1 595652
-16 39 1 595652
-15 39 1 595652
-14 39 1 595652
-13 39 1 595652
-12 39 1 595652
-11 39 1 595652
-10 39 1 595652
-9 39 1 595652
-8 39 1 595652
-7 39 1 595652
-6 39 1 595652
-5 39 1 595652
-4 39 1 595652
-3 39 1 595652
-2 39 1 595652
-1 39 1 595652
-16 40 1 595652
-15 40 1 595652
-14 40 1 595652
-13 40 1 595652
-12 40 1 595652
-11 40 1 595652
-10 40 1 595652
-9 40 1 595652
-8 40 1 595652
-7 40 1 595652
-6 40 1 595652
-5 40 1 595652
-4 40 1 595652
-3 40 1 595652
-2 40 1 595652
-1 40 1 595652
-16 41 1 595652
-15 41 1 595652
-14 41 1 595652
-13 41 1 595652
-12 41 1 595652
-11 41 1 595652
-10 41 1 595652
-9 41 1 595652
-8 41 1 595652
-7 41 1 595652
-6 41 1 595652
-5 41 1 595652
-4 41 1 595652
-3 41 1 595652
-2 41 1 595652
-1 41 1 595652
-16 42 1 595652
-15 42 1 595652
-14 42 1 595652
-13 42 1 595652
-12 42 1 595652
-11 42 1 595652
-10 42 1 595652
-9 42 1 595652
-8 42 1 595652
-7 42 1 595652
-6 42 1 595652
-5 42 1 595652
-4 42 1 595652
-3 42 1 595652
-2 42 1 595652
-1 42 1 595652
-16 43 1 595652
-15 43 1 595652
-14 43 1 595652
-13 43 1 595652
-12 43 1 595652
-11 43 1 595652
-10 43 1 595652
-9 43 1 595652
-8 43 1 595652
-7 43 1 595652
-6 43 1 595652
-5 43 1 595652
-4 43 1 595652
-3 43 1 595652
-2 43 1 595652
-1 43 1 595652
-16 44 1 595652
-15 44 1 595652
-14 44 1 595652
-13 44 1 595652
-12 44 1 595652
-11 44 1 595652
-10 44 1 595652
-9 44 1 595652
-8 44 1 595652
-7 44 1 595652
-6 44 1 595652
-5 44 1 595652
-4 44 1 595652
-3 44 1 595652
-2 44 1 595652
-1 44 1 595652
-16 45 1 595652
-15 45 1 595652
-14 45 1 595652
-13 45 1 595652
-12 45 1 595652
-11 45 1 595652
-10 45 1 595652
-9 45 1 595652
-8 45 1 595652
-7 45 1 595652
-6 45 1 595652
-5 45 1 595652
-4 45 1 595652
-3 45 1 595652
-2 45 1 595652
-1 45 1 595652
-16 46 1 595652
-15 46 1 595652
-14 46 1 595652
-13 46 1 595652
-12 46 1 595652
-11 46 1 595652
-10 46 1 595652
-9 46 1 595652
-8 46 1 595652
-7 46 1 595652
-6 46 1 595652
-5 46 1 595652
-4 46 1 595652
-3 46 1 595652
-2 46 1 595652
-1 46 1 595652
-16 47 1 595652
-15 47 1 595652
-14 47 1 595652
-13 47 1 595652
-12 47 1 595652
-11 47 1 595652
-10 47 1 595652
-9 47 1 595652
-8 47 1 595652
-7 47 1 595652
-6 47 1 595652
-5 47 1 595652
-4 47 1 595652
-3 47 1 595652
-2 47 1 595652
-1 47 1 595652
-14 32 2 696a6a
-13 32 2 696a6a
-12 32 2 696a6a
-11 32 2 696a6a
-10 32 2 696a6a
-9 32 2 696a6a
-8 32 2 696a6a
-7 32 2 696a6a
-6 32 2 696a6a
-5 32 2 696a6a
-4 32 2 696a6a
-3 32 2 696a6a
-2 32 2 696a6a
-1 32 2 696a6a
-14 33 2 696a6a
-13 33 2 696a6a
-12 33 2 696a6a
-11 33 2 696a6a
-10 33 2 696a6a
-9 33 2 696a6a
-8 33 2 696a6a
-7 33 2 696a6a
-6 33 2 696a6a
-5 33 2 696a6a
-4 33 2 696a6a
-3 33 2 696a6a
-2 33 2 696a6a
-1 33 2 696a6a
-14 34 2 696a6a
-13 34 2 696a6a
-12 34 2 696a6a
-11 34 2 696a6a
-10 34 2 696a6a
-9 34 2 696a6a
-8 34 2 696a6a
-7 34 2 696a6a
-6 34 2 696a6a
-5 34 2 696a6a
-4 34 2 696a6a
-3 34 2 696a6a
-2 34 2 696a6a
-1 34 2 696a6a
-14 35 2 696a6a
-13 35 2 696a6a
-12 35 2 696a6a
-11 35 2 696a6a
-10 35 2 696a6a
-9 35 2 696a6a
-8 35 2 696a6a
-7 35 2 696a6a
-6 35 2 696a6a
-5 35 2 696a6a
-4 35 2 696a6a
-3 35 2 696a6a
-2 35 2 696a6a
-1 35 2 696a6a
-14 36 2 696a6a
-13 36 2 696a6a
-12 36 2 696a6a
-11 36 2 696a6a
-10 36 2 696a6a
-9 36 2 696a6a
-8 36 2 696a6a
-7 36 2 696a6a
-6 36 2 696a6a
-5 36 2 696a6a
-4 36 2 696a6a
-3 36 2 696a6a
-2 36 2 696a6a
-1 36 2 696a6a
-14 37 2 696a6a
-13 37 2 696a6a
-12 37 2 696a6a
-11 37 2 696a6a
-10 37 2 696a6a
-9 37 2 696a6a
-8 37 2 696a6a
-7 37 2 696a6a
-6 37 2 696a6a
-5 37 2 696a6a
-4 37 2 696a6a
-3 37 2 696a6a
-2 37 2 696a6a
-1 37 2 696a6a
-14 38 2 696a6a
-13 38 2 696a6a
-12 38 2 696a6a
-11 38 2 696a6a
-10 38 2 696a6a
-9 38 2 696a6a
-8 38 2 696a6a
-7 38 2 696a6a
-6 38 2 696a6a
-5 38 2 696a6a
-4 38 2 696a6a
-3 38 2 696a6a
-2 38 2 696a6a
-1 38 2 696a6a
-14 39 2 696a6a
-13 39 2 696a6a
-12 39 2 696a6a
-11 39 2 696a6a
-10 39 2 696a6a
-9 39 2 696a6a
-8 39 2 696a6a
-7 39 2 696a6a
-6 39 2 696a6a
-5 39 2 696a6a
-4 39 2 696a6a
-3 39 2 696a6a
-2 39 2 696a6a
-1 39 2 696a6a
-14 40 2 696a6a
-13 40 2 696a6a
-12 40 2 696a6a
-11 40 2 696a6a
-10 40 2 696a6a
-9 40 2 696a6a
-8 40 2 696a6a
-7 40 2 696a6a
-6 40 2 696a6a
-5 40 2 696a6a
-4 40 2 696a6a
-3 40 2 696a6a
-2 40 2 696a6a
-1 40 2 696a6a
-14 41 2 696a6a
-13 41 2 696a6a
-12 41 2 696a6a
-11 41 2 696a6a
-10 41 2 696a6a
-9 41 2 696a6a
-8 41 2 696a6a
-7 41 2 696a6a
-6 41 2 696a6a
-5 41 2 696a6a
-4 41 2 696a6a
-3 41 2 696a6a
-2 41 2 696a6a
-1 41 2 696a6a
-14 42 2 696a6a
-13 42 2 696a6a
-12 42 2 696a6a
-11 42 2 696a6a
-10 42 2 696a6a
-9 42 2 696a6a
-8 42 2 696a6a
-7 42 2 696a6a
-6 42 2 696a6a
-5 42 2 696a6a
-4 42 2 696a6a
-3 42 2 696a6a
-2 42 2 696a6a
-1 42 2 696a6a
-14 43 2 696a6a
-13 43 2 696a6a
-12 43 2 696a6a
-11 43 2 696a6a
-10 43 2 696a6a
-9 43 2 696a6a
-8 43 2 696a6a
-7 43 2 696a6a
-6 43 2 696a6a
-5 43 2 696a6a
-4 43 2 696a6a
-3 43 2 696a6a
-2 43 2 696a6a
-1 43 2 696a6a
-14 44 2 696a6a
-13 44 2 696a6a
-12 44 2 696a6a
-11 44 2 696a6a
-10 44 2 696a6a
-9 44 2 696a6a
-8 44 2 696a6a
-7 44 2 696a6a
-6 44 2 696a6a
-5 44 2 696a6a
-4 44 2 696a6a
-3 44 2 696a6a
-2 44 2 696a6a
-1 44 2 696a6a
-14 45 2 696a6a
-13 45 2 696a6a
-12 45 2 696a6a
-11 45 2 696a6a
-10 45 2 696a6a
-9 45 2 696a6a
-8 45 2 696a6a
-7 45 2 696a6a
-6 45 2 696a6a
-5 45 2 696a6a
-4 45 2 696a6a
-3 45 2 696a6a
-2 45 2 696a6a
-1 45 2 696a6a
-12 32 3 696a6a
-11 32 3 696a6a
-10 32 3 696a6a
-9 32 3 696a6a
-8 32 3 696a6a
-7 32 3 696a6a
-6 32 3 696a6a
-5 32 3 696a6a
-4 32 3 696a6a
-3 32 3 696a6a
-2 32 3 696a6a
-1 32 3 696a6a
-12 33 3 696a6a
-11 33 3 696a6a
-10 33 3 696a6a
-9 33 3 696a6a
-8 33 3 696a6a
-7 33 3 696a6a
-6 33 3 696a6a
-5 33 3 696a6a
-4 33 3 696a6a
-3 33 3 696a6a
-2 33 3 696a6a
-1 33 3 696a6a
-12 34 3 696a6a
-11 34 3 696a6a
-10 34 3 696a6a
-9 34 3 696a6a
-8 34 3 696a6a
-7 34 3 696a6a
-6 34 3 696a6a
-5 34 3 696a6a
-4 34 3 696a6a
-3 34 3 696a6a
-2 34 3 696a6a
-1 34 3 696a6a
-12 35 3 696a6a
-11 35 3 696a6a
-10 35 3 696a6a
-9 35 3 696a6a
-8 35 3 696a6a
-7 35 3 696a6a
-6 35 3 696a6a
-5 35 3 696a6a
-4 35 3 696a6a
-3 35 3 696a6a
-2 35 3 696a6a
-1 35 3 696a6a
-12 36 3 696a6a
-11 36 3 696a6a
-10 36 3 696a6a
-9 36 3 696a6a
-8 36 3 696a6a
-7 36 3 696a6a
-6 36 3 696a6a
-5 36 3 696a6a
-4 36 3 696a6a
-3 36 3 696a6a
-2 36 3 696a6a
-1 36 3 696a6a
-12 37 3 696a6a
-11 37 3 696a6a
-10 37 3 696a6a
-9 37 3 696a6a
-8 37 3 696a6a
-7 37 3 696a6a
-6 37 3 696a6a
-5 37 3 696a6a
-4 37 3 696a6a
-3 37 3 696a6a
-2 37 3 696a6a
-1 37 3 696a6a
-12 38 3 696a6a
-11 38 3 696a6a
-10 38 3 696a6a
-9 38 3 696a6a
-8 38 3 696a6a
-7 38 3 696a6a
-6 38 3 696a6a
-5 38 3 696a6a
-4 38 3 696a6a
-3 38 3 696a6a
-2 38 3 696a6a
-1 38 3 696a6a
-12 39 3 696a6a
-11 39 3 696a6a
-10 39 3 696a6a
-9 39 3 696a6a
-8 39 3 696a6a
-7 39 3 696a6a
-6 39 3 696a6a
-5 39 3 696a6a
-4 39 3 696a6a
-3 39 3 696a6a
-2 39 3 696a6a
-1 39 3 696a6a
-12 40 3 696a6a
-11 40 3 696a6a
-10 40 3 696a6a
-9 40 3 696a6a
-8 40 3 696a6a
-7 40 3 696a6a
-6 40 3 696a6a
-5 40 3 696a6a
-4 40 3 696a6a
-3 40 3 696a6a
-2 40 3 696a6a
-1 40 3 696a6a
-12 41 3 696a6a
-11 41 3 696a6a
-10 41 3 696a6a
-9 41 3 696a6a
-8 41 3 696a6a
-7 41 3 696a6a
-6 41 3 696a6a
-5 41 3 696a6a
-4 41 3 696a6a
-3 41 3 696a6a
-2 41 3 696a6a
-1 41 3 696a6a
-12 42 3 696a6a
-11 42 3 696a6a
-10 42 3 696a6a
-9 42 3 696a6a
-8 42 3 696a6a
-7 42 3 696a6a
-6 42 3 696a6a
-5 42 3 696a6a
-4 42 3 696a6a
-3 42 3 696a6a
-2 42 3 696a6a
-1 42 3 696a6a
-12 43 3 696a6a
-11 43 3 696a6a
-10 43 3 696a6a
-9 43 3 696a6a
-8 43 3 696a6a
-7 43 3 696a6a
-6 43 3 696a6a
-5 43 3 696a6a
-4 43 3 696a6a
-3 43 3 696a6a
-2 43 3 696a6a
-1 43 3 696a6a
-10 32 4 696a6a
-9 32 4 696a6a
-8 32 4 696a6a
-7 32 4 696a6a
-6 32 4 696a6a
-5 32 4 696a6a
-4 32 4 696a6a
-3 32 4 696a6a
-2 32 4 696a6a
-1 32 4 696a6a
-10 33 4 696a6a
-9 33 4 696a6a
-8 33 4 696a6a
-7 33 4 696a6a
-6 33 4 696a6a
-5 33 4 696a6a
-4 33 4 696a6a
-3 33 4 696a6a
-2 33 4 696a6a
-1 33 4 696a6a
-10 34 4 696a6a
-9 34 4 696a6a
-8 34 4 696a6a
-7 34 4 696a6a
-6 34 4 696a6a
-5 34 4 696a6a
-4 34 4 696a6a
-3 34 4 696a6a
-2 34 4 696a6a
-1 34 4 696a6a
-10 35 4 696a6a
-9 35 4 696a6a
-8 35 4 696a6a
-7 35 4 696a6a
-6 35 4 696a6a
-5 35 4 696a6a
-4 35 4 696a6a
-3 35 4 696a6a
-2 35 4 696a6a
-1 35 4 696a6a
-10 36 4 696a6a
-9 36 4 696a6a
-8 36 4 696a6a
-7 36 4 696a6a
-6 36 4 696a6a
-5 36 4 696a6a
-4 36 4 696a6a
-3 36 4 696a6a
-2 36 4 696a6a
-1 36 4 696a6a
-10 37 4 696a6a
-9 37 4 696a6a
-8 37 4 696a6a
-7 37 4 696a6a
-6 37 4 696a6a
-5 37 4 696a6a
-4 37 4 696a6a
-3 37 4 696a6a
-2 37 4 696a6a
-1 37 4 696a6a
-10 38 4 696a6a
-9 38 4 696a6a
-8 38 4 696a6a
-7 38 4 696a6a
-6 38 4 696a6a
-5 38 4 696a6a
-4 38 4 696a6a
-3 38 4 696a6a
-2 38 4 696a6a
-1 38 4 696a6a
-10 39 4 696a6a
-9 39 4 696a6a
-8 39 4 696a6a
-7 39 4 696a6a
-6 39 4 696a6a
-5 39 4 696a6a
-4 39 4 696a6a
-3 39 4 696a6a
-2 39 4 696a6a
-1 39 4 696a6a
-10 40 4 696a6a
-9 40 4 696a6a
-8 40 4 696a6a
-7 40 4 696a6a
-6 40 4 696a6a
-5 40 4 696a6a
-4 40 4 696a6a
-3 40 4 696a6a
-2 40 4 696a6a
-1 40 4 696a6a
-10 41 4 696a6a
-9 41 4 696a6a
-8 41 4 696a6a
-7 41 4 696a6a
-6 41 4 696a6a
-5 41 4 696a6a
-4 41 4 696a6a
-3 41 4 696a6a
-2 41 4 696a6a
-1 41 4 696a6a
-8 32 5 696a6a
-7 32 5 696a6a
-6 32 5 696a6a
-5 32 5 696a6a
-4 32 5 696a6a
-3 32 5 696a6a
-2 32 5 696a6a
-1 32 5 696a6a
-8 33 5 696a6a
-7 33 5 696a6a
-6 33 5 696a6a
-5 33 5 696a6a
-4 33 5 696a6a
-3 33 5 696a6a
-2 33 5 696a6a
-1 33 5 696a6a
-8 34 5 696a6a
-7 34 5 696a6a
-6 34 5 696a6a
-5 34 5 696a6a
-4 34 5 696a6a
-3 34 5 696a6a
-2 34 5 696a6a
-1 34 5 696a6a
-8 35 5 696a6a
-7 35 5 696a6a
-6 35 5 696a6a
-5 35 5 696a6a
-4 35 5 696a6a
-3 35 5 696a6a
-2 35 5 696a6a
-1 35 5 696a6a
-8 36 5 696a6a
-7 36 5 696a6a
-6 36 5 696a6a
-5 36 5 696a6a
-4 36 5 696a6a
-3 36 5 696a6a
-2 36 5 696a6a
-1 36 5 696a6a
-8 37 5 696a6a
-7 37 5 696a6a
-6 37 5 696a6a
-5 37 5 696a6a
-4 37 5 696a6a
-3 37 5 696a6a
-2 37 5 696a6a
-1 37 5 696a6a
-8 38 5 696a6a
-7 38 5 696a6a
-6 38 5 696a6a
-5 38 5 696a6a
-4 38 5 696a6a
-3 38 5 696a6a
-2 38 5 696a6a
-1 38 5 696a6a
-8 39 5 696a6a
-7 39 5 696a6a
-6 39 5 696a6a
-5 39 5 696a6a
-4 39 5 696a6a
-3 39 5 696a6a
-2 39 5 696a6a
-1 39 5 696a6a
-6 32 6 696a6a
-5 32 6 696a6a
-4 32 6 696a6a
-3 32 6 696a6a
-2 32 6 696a6a
-1 32 6 696a6a
-6 33 6 696a6a
-5 33 6 696a6a
-4 33 6 696a6a
-3 33 6 696a6a
-2 33 6 696a6a
-1 33 6 696a6a
-6 34 6 696a6a
-5 34 6 696a6a
-4 34 6 696a6a
-3 34 6 696a6a
-2 34 6 696a6a
-1 34 6 696a6a
-6 35 6 696a6a
-5 35 6 696a6a
-4 35 6 696a6a
-3 35 6 696a6a
-2 35 6 696a6a
-1 35 6 696a6a
-6 36 6 696a6a
-5 36 6 696a6a
-4 36 6 696a6a
-3 36 6 696a6a
-2 36 6 696a6a
-1 36 6 696a6a
-6 37 6 696a6a
-5 37 6 696a6a
-4 37 6 696a6a
-3 37 6 696a6a
-2 37 6 696a6a
-1 37 6 696a6a
-4 32 7 696a6a
-3 32 7 696a6a
-2 32 7 696a6a
-1 32 7 696a6a
-4 33 7 696a6a
-3 33 7 696a6a
-2 33 7 696a6a
-1 33 7 696a6a
-4 34 7 696a6a
-3 34 7 696a6a
-2 34 7 696a6a
-1 34 7 696a6a
-4 35 7 696a6a
-3 35 7 696a6a
-2 35 7 696a6a
-1 35 7 696a6a
-2 32 8 8f974a
-1 32 8 8f974a
-2 33 8 8f974a
-1 33 8 8f974a
-2 32 9 8f974a
-1 32 9 8f974a
-2 33 9 8f974a
-1 33 9 8f974a
-2 32 10 8f974a
-1 32 10 8f974a
-2 33 10 8f974a
-1 33 10 8f974a
-2 32 11 8f974a
-1 32 11 8f974a
-2 33 11 8f974a
-1 33 11 8f974a
-2 32 12 8f974a
-1 32 12 8f974a
-2 33 12 8f974a
-1 33 12 8f974a
-2 32 13 8f974a
-1 32 13 8f974a
-2 33 13 8f974a
-1 33 13 8f974a
-2 32 14 8f974a
-1 32 14 8f974a
-2 33 14 8f974a
-1 33 14 8f974a
-2 32 15 8f974a
-1 32 15 8f974a
-2 33 15 8f974a
-1 33 15 8f974a
0 32 0 595652
1 32 0 595652
2 32 0 595652
3 32 0 595652
4 32 0 595652
5 32 0 595652
6 32 0 595652
7 32 0 595652
8 32 0 595652
9 32 0 595652
10 32 0 595652
11 32 0 595652
12 32 0 595652
13 32 0 595652
14 32 0 595652
15 32 0 595652
0 33 0 595652
1 33 0 595652
2 33 0 595652
3 33 0 595652
4 33 0 595652
5 33 0 595652
6 33 0 595652
7 33 0 595652
8 33 0 595652
9 33 0 595652
10 33 0 595652
11 33 0 595652
12 33 0 595652
13 33 0 595652
14 33 0 595652
15 33 0 595652
0 34 0 595652
1 34 0 595652
2 34 0 595652
3 34 0 595652
4 34 0 595652
5 34 0 595652
6 34 0 595652
7 34 0 595652
8 34 0 595652
9 34 0 595652
10 34 0 595652
11 34 0 595652
12 34 0 595652
13 34 0 595652
14 34 0 595652
15 34 0 595652
0 35 0 595652
1 35 0 595652
2 35 0 595652
3 35 0 595652
4 35 0 595652
5 35 0 595652
6 35 0 595652
7 35 0 595652
8 35 0 595652
9 35 0 595652
10 35 0 595652
11 35 0 595652
12 35 0 595652
13 35 0 595652
14 35 0 595652
15 35 0 595652
0 36 0 595652
1 36 0 595652
2 36 0 595652
3 36 0 595652
4 36 0 595652
5 36 0 595652
6 36 0 595652
7 36 0 595652
8 36 0 595652
9 36 0 595652
10 36 0 595652
11 36 0 595652
12 36 0 595652
13 36 0 595652
14 36 0 595652
15 36 0 595652
0 37 0 595652
1 37 0 595652
2 37 0 595652
3 37 0 595652
4 37 0 595652
5 37 0 595652
6 37 0 595652
7 37 0 595652
8 37 0 595652
9 37 0 595652
10 37 0 595652
11 37 0 595652
12 37 0 595652
13 37 0 595652
14 37 0 595652
15 37 0 595652
0 38 0 595652
1 38 0 595652
2 38 0 595652
3 38 0 595652
4 38 0 595652
5 38 0 595652
6 38 0 595652
7 38 0 595652
8 38 0 595652
9 38 0 595652
10 38 0 595652
11 38 0 595652
12 38 0 595652
13 38 0 595652
14 38 0 595652
15 38 0 595652
0 39 0 595652
1 39 0 595652
2 39 0 595652
3 39 0 595652
4 39 0 595652
5 39 0 595652
6 39 0 595652
7 39 0 595652
8 39 0 595652
9 39 0 595652
10 39 0 595652
11 39 0 595652
12 39 0 595652
13 39 0 595652
14 39 0 595652
15 39 0 595652
0 40 0 595652
1 40 0 595652
2 40 0 595652
3 40 0 595652
4 40 0 595652
5 40 0 595652
6 40 0 595652
7 40 0 595652
8 40 0 595652
9 40 0 595652
10 40 0 595652
11 40 0 595652
12 40 0 595652
13 40 0 595652
14 40 0 595652
15 40 0 595652
0 41 0 595652
1 41 0 595652
2 41 0 595652
3 41 0 595652
4 41 0 595652
5 41 0 595652
6 41 0 595652
7 41 0 595652
8 41 0 595652
9 41 0 595652
10 41 0 595652
11 41 0 595652
12 41 0 595652
13 41 0 595652
14 41 0 595652
15 41 0 595652
0 42 0 595652
1 42 0 595652
2 42 0 595652
3 42 0 595652
4 42 0 595652
5 42 0 595652
6 42 0 595652
7 42 0 595652
8 42 0 595652
9 42 0 595652
10 42 0 595652
11 42 0 595652
12 42 0 595652
13 42 0 595652
14 42 0 595652
15 42 0 595652
0 43 0 595652
1 43 0 595652
2 43 0 595652
3 43 0 595652
4 43 0 595652
5 43 0 595652
6 43 0 595652
7 43 0 595652
8 43 0 595652
9 43 0 595652
10 43 0 595652
11 43 0 595652
12 43 0 595652
13 43 0 595652
14 43 0 595652
15 43 0 595652
0 44 0 595652
1 44 0 595652
2 44 0 595652
3 44 0 595652
4 44 0 595652
5 44 0 595652
6 44 0 595652
7 44 0 595652
8 44 0 595652
9 44 0 595652
10 44 0 595652
11 44 0 595652
12 44 0 595652
13 44 0 595652
14 44 0 595652
15 44 0 595652
0 45 0 595652
1 45 0 595652
2 45 0 595652
3 45 0 595652
4 45 0 595652
5 45 0 595652
6 45 0 595652
7 45 0 595652
8 45 0 595652
9 45 0 595652
10 45 0 595652
11 45 0 595652
12 45 0 595652
13 45 0 595652
14 45 0 595652
15 45 0 595652
0 46 0 595652
1 46 0 595652
2 46 0 595652
3 46 0 595652
4 46 0 595652
5 46 0 595652
6 46 0 595652
7 46 0 595652
8 46 0 595652
9 46 0 595652
10 46 0 595652
11 46 0 595652
12 46 0 595652
13 46 0 595652
14 46 0 595652
15 46 0 595652
0 47 0 595652
1 47 0 595652
2 47 0 595652
3 47 0 595652
4 47 0 595652
5 47 0 595652
6 47 0 595652
7 47 0 595652
8 47 0 595652
9 47 0 595652
10 47 0 595652
11 47 0 595652
12 47 0 595652
13 47 0 595652
14 47 0 595652
15 47 0 595652
0 32 1 595652
1 32 1 595652
2 32 1 595652
3 32 1 595652
4 32 1 595652
5 32 1 595652
6 32 1 595652
7 32 1 595652
8 32 1 595652
9 32 1 595652
10 32 1 595652
11 32 1 595652
12 32 1 595652
13 32 1 595652
14 32 1 595652
15 32 1 595652
0 33 1 595652
1 33 1 595652
2 33 1 595652
3 33 1 595652
4 33 1 595652
5 33 1 595652
6 33 1 595652
7 33 1 595652
8 33 1 595652
9 33 1 595652
10 33 1 595652
11 33 1 595652
12 33 1 595652
13 33 1 595652
14 33 1 595652
15 33 1 595652
0 34 1 595652
1 34 1 595652
2 34 1 595652
3 34 1 595652
4 34 1 595652
5 34 1 595652
6 34 1 595652
7 34 1 595652
8 34 1 595652
9 34 1 595652
10 34 1 595652
11 34 1 595652
12 34 1 595652
13 34 1 595652
14 34 1 595652
15 34 1 595652
0 35 1 595652
1 35 1 595652
2 35 1 595652
3 35 1 595652
4 35 1 595652
5 35 1 595652
6 35 1 595652
7 35 1 595652
8 35 1 595652
9 35 1 595652
10 35 1 595652
11 35 1 595652
12 35 1 595652
13 35 1 595652
14 35 1 595652
15 35 1 595652
0 36 1 595652
1 36 1 595652
2 36 1 595652
3 36 1 595652
4 36 1 595652
5 36 1 595652
6 36 1 595652
7 36 1 595652
8 36 1 595652
9 36 1 595652
10 36 1 595652
11 36 1 595652
12 36 1 595652
13 36 1 595652
14 36 1 595652
15 36 1 595652
0 37 1 595652
1 37 1 595652
2 37 1 595652
3 37 1 595652
4 37 1 595652
5 37 1 595652
6 37 1 595652
7 37 1 595652
8 37 1 595652
9 37 1 595652
10 37 1 595652
11 37 1 595652
12 37 1 595652
13 37 1 595652
14 37 1 595652
15 37 1 595652
0 38 1 595652
1 38 1 595652
2 38 1 595652
3 38 1 595652
4 38 1 595652
5 38 1 595652
6 38 1 595652
7 38 1 595652
8 38 1 595652
9 38 1 595652
10 38 1 595652
11 38 1 595652
12 38 1 595652
13 38 1 595652
14 38 1 595652
15 38 1 595652
0 39 1 595652
1 39 1 595652
2 39 1 595652
3 39 1 595652
4 39 1 595652
5 39 1 595652
6 39 1 595652
7 39 1 595652
8 39 1 595652
9 39 1 595652
10 39 1 595652
11 39 1 595652
12 39 1 595652
13 39 1 595652
14 39 1 595652
15 39 1 595652
0 40 1 595652
1 40 1 595652
2 40 1 595652
3 40 1 595652
4 40 1 595652
5 40 1 595652
6 40 1 595652
7 40 1 595652
8 40 1 595652
9 40 1 595652
10 40 1 595652
11 40 1 595652
12 40 1 595652
13 40 1 595652
14 40 1 595652
15 40 1 595652
0 41 1 595652
1 41 1 595652
2 41 1 595652
3 41 1 595652
4 41 1 595652
5 41 1 595652
6 41 1 595652
7 41 1 595652
8 41 1 595652
9 41 1 595652
10 41 1 595652
11 41 1 595652
12 41 1 595652
13 41 1 595652
14 41 1 595652
15 41 1 595652
0 42 1 595652
1 42 1 595652
2 42 1 595652
3 42 1 595652
4 42 1 595652
5 42 1 595652
6 42 1 595652
7 42 1 595652
8 42 1 595652
9 42 1 595652
10 42 1 595652
11 42 1 595652
12 42 1 595652
13 42 1 595652
14 42 1 595652
15 42 1 595652
0 43 1 595652
1 43 1 595652
2 43 1 595652
3 43 1 595652
4 43 1 595652
5 43 1 595652
6 43 1 595652
7 43 1 595652
8 43 1 595652
9 43 1 595652
10 43 1 595652
11 43 1 595652
12 43 1 595652
13 43 1 595652
14 43 1 595652
15 43 1 595652
0 44 1 595652
1 44 1 595652
2 44 1 595652
3 44 1 595652
4 44 1 595652
5 44 1 595652
6 44 1 595652
7 44 1 595652
8 44 1 595652
9 44 1 595652
10 44 1 595652
11 44 1 595652
12 44 1 595652
13 44 1 595652
14 44 1 595652
15 44 1 595652
0 45 1 595652
1 45 1 595652
2 45 1 595652
3 45 1 595652
4 45 1 595652
5 45 1 595652
6 45 1 595652
7 45 1 595652
8 45 1 595652
9 45 1 595652
10 45 1 595652
